EVENT_ID,TYPE,AUTHOR,DATE,TIME,LAT,LON,DEPTH,CENTROID,AUTHOR,EX,MO,MW,EX,MRR,MTT,MPP,MRT,MTP,MPR,STRIKE,DIP,RAKE,STRIKE,DIP,RAKE,EX,T_VAL,T_PL,T_AZM,P_VAL,P_PL,P_AZM,N_VAL,N_PL,N_AZM
609925449,se,ISC,2016-12-18,19:57:53.37,-6.1193,154.7136,41.1,,ISC,,,,,,,,,,,183.24,20.46,117.04,334.66,71.86,80.37,,,61.97,230.08,,26.25,72.23,,9.15,337.68
609925449,se,GCMT,2016-12-18,19:57:57.40,-6.3900,154.6400,52.2,TRUE,GCMT,17,0.925,5.2,17,0.906,-0.464,-0.440,-0.124,0.464,0.098,135.00,40.00,92.00,313.00,50.00,89.00,17,0.920,85.00,212.00,-0.931,5.00,44.00,0.011,1.00,314.00
609928339,se,GCMT,2016-12-18,22:07:55.60,-6.4600,154.3000,28.5,TRUE,GCMT,16,5.392,5.1,16,4.610,-1.420,-3.190,0.359,2.270,-2.660,158.00,60.00,103.00,313.00,33.00,69.00,16,5.448,72.00,100.00,-5.336,14.00,239.00,-0.112,11.00,332.00
610121362,se,GCMT,2016-12-18,22:49:39.40,-5.7500,153.4900,28.4,TRUE,GCMT,16,4.389,5.0,16,3.590,-0.922,-2.670,1.900,1.140,-2.020,144.00,65.00,82.00,341.00,26.00,106.00,16,4.618,69.00,38.00,-4.161,19.00,239.00,-0.459,7.00,147.00
610121393,se,GCMT,2016-12-19,02:50:52.70,-5.6300,153.6400,17.0,TRUE,GCMT,16,3.697,5.0,16,3.460,-1.170,-2.290,0.530,-1.370,1.510,28.00,58.00,84.00,219.00,33.00,99.00,16,3.840,76.00,280.00,-3.555,13.00,122.00,-0.285,5.00,31.00
609925545,se,ISC,2016-12-19,10:59:41.94,-5.7873,153.7365,48.6,,ISC,,,,,,,,,,,147.91,46.44,-92.59,331.67,43.62,-87.28,,,1.41,239.75,,87.65,6.68,,1.88,149.70
609925545,se,GCMT,2016-12-19,10:59:37.20,-5.9200,153.7400,29.0,TRUE,GCMT,17,1.037,5.3,17,-0.945,0.718,0.220,0.320,-0.314,-0.391,107.00,32.00,-107.00,307.00,59.00,-80.00,17,0.983,14.00,29.00,-1.091,74.00,244.00,0.107,9.00,121.00
609925546,se,GCMT,2016-12-19,11:05:47.20,-5.9700,153.8600,29.2,TRUE,GCMT,16,6.916,5.2,16,6.350,-3.160,-3.180,2.380,3.020,-1.690,131.00,57.00,86.00,319.00,33.00,97.00,16,7.011,77.00,28.00,-6.820,12.00,224.00,-0.181,4.00,133.00
609926102,se,GCMT,2016-12-20,01:57:45.40,-4.9100,153.7600,115.2,TRUE,GCMT,16,2.663,4.9,16,1.960,-0.399,-1.570,-0.895,1.660,0.848,155.00,32.00,106.00,317.00,59.00,80.00,16,2.289,74.00,201.00,-3.038,14.00,54.00,0.740,8.00,322.00
609926114,se,GCMT,2016-12-20,06:14:46.70,-6.0100,153.5000,22.4,TRUE,GCMT,17,3.400,5.6,17,3.260,-2.170,-1.080,1.690,0.806,-0.403,111.00,60.00,85.00,302.00,30.00,99.00,17,3.749,74.00,7.00,-3.052,15.00,205.00,-0.687,5.00,114.00
609926114,se,NEIC,2016-12-20,06:14:50,-5.8000,153.5400,11.5,TRUE,NEIC,17,3.190,5.6,17,2.241,-1.832,-0.409,2.332,0.685,-0.132,99.00,69.00,81.00,302.00,23.00,111.00,17,3.308,65.00,354.00,-3.065,23.00,196.00,-0.243,8.00,102.00
609926601,se,GCMT,2016-12-20,15:21:34.20,-4.6500,153.5600,110.8,TRUE,GCMT,16,3.463,5.0,16,2.560,-1.760,-0.800,-0.982,1.780,1.680,111.00,31.00,63.00,321.00,63.00,105.00,16,3.268,69.00,261.00,-3.657,16.00,40.00,0.387,13.00,134.00
611831355,se,ISC,2016-12-21,00:17:16.59,-7.5022,127.8699,170.2,,ISC,,,,,,,,,,,58.19,88.66,49.31,326.64,40.71,177.95,,,33.54,294.61,,31.30,180.84,,40.68,59.34
611831355,se,NEIC,2016-12-21,00:17:14.99,-7.5082,127.9206,152.0,,NEIC,19,1.180,6.7,19,0.702,-0.862,0.160,0.536,0.507,0.473,80.35,64.96,50.81,322.92,45.40,143.53,19,1.226,53.00,303.00,-1.135,11.00,197.00,-0.091,35.00,99.00
611831355,se,IPGP,2016-12-21,00:17:15.00,-7.5270,127.8740,154.0,,IPGP,,,6.8,,,,,,,,80.00,60.00,49.00,320.00,49.00,138.00,,,,,,,,,,
611831355,se,NEIC,2016-12-21,00:17:21,-7.6300,127.8700,160.5,TRUE,NEIC,19,1.300,6.4,19,0.733,-1.020,0.287,0.535,0.551,0.524,77.00,65.00,48.00,322.00,48.00,145.00,19,1.322,51.00,299.00,-1.281,10.00,196.00,-0.041,37.00,98.00
611831355,se,GCMT,2016-12-21,00:17:21.00,-7.6400,127.9300,161.8,TRUE,GCMT,19,1.349,6.7,19,0.785,-1.040,0.250,0.561,0.541,0.583,77.00,65.00,49.00,321.00,47.00,144.00,19,1.401,52.00,299.00,-1.297,10.00,195.00,-0.105,36.00,98.00
611831355,se,NEIC,2016-12-21,00:17:36.10,-7.2566,127.6676,147.1,TRUE,NEIC,19,1.270,6.7,19,0.700,-1.005,0.305,0.463,0.526,0.588,75.73,64.27,45.36,322.00,50.13,145.56,19,1.324,49.00,296.00,-1.226,8.00,196.00,-0.099,39.00,99.00
610056917,se,GCMT,2016-12-21,22:45:39.30,-6.0800,153.4300,32.1,TRUE,GCMT,16,4.189,5.0,16,3.920,-3.480,-0.430,1.870,0.462,-0.326,99.00,58.00,91.00,278.00,32.00,89.00,16,4.375,77.00,11.00,-4.003,13.00,189.00,-0.367,1.00,279.00
609927316,se,ISC,2016-12-21,23:27:37.81,-5.7471,153.5922,43.0,,ISC,,,,,,,,,,,70.04,42.77,97.87,239.38,47.73,82.78,,,84.11,89.42,,2.49,334.48,,5.34,244.25
609927316,se,GCMT,2016-12-21,23:27:41.10,-5.9200,153.5700,28.0,TRUE,GCMT,16,4.743,5.0,16,3.080,-2.840,-0.230,3.560,-1.010,-0.013,85.00,70.00,100.00,238.00,23.00,64.00,16,4.789,64.00,12.00,-4.696,24.00,167.00,-0.090,10.00,262.00
609939068,se,GCMT,2016-12-22,00:59:31.00,-5.8300,153.4800,21.0,TRUE,GCMT,16,2.618,4.9,16,3.010,-1.650,-1.360,1.100,-0.254,-0.210,77.00,56.00,99.00,242.00,35.00,77.00,16,3.271,77.00,14.00,-1.965,11.00,161.00,-1.306,7.00,252.00
609927323,se,GCMT,2016-12-22,02:23:32.80,-6.4800,154.4400,26.4,TRUE,GCMT,16,6.123,5.1,16,5.610,-3.220,-2.400,1.910,2.730,-1.610,130.00,57.00,90.00,311.00,33.00,90.00,16,6.143,78.00,40.00,-6.103,12.00,221.00,-0.049,0.00,131.00
609927906,se,GCMT,2016-12-23,14:28:31.30,-5.7200,153.4500,16.5,TRUE,GCMT,16,2.617,4.9,16,2.300,-0.198,-2.100,1.090,-0.482,0.799,31.00,60.00,108.00,179.00,35.00,63.00,16,2.780,70.00,339.00,-2.455,13.00,108.00,-0.323,15.00,202.00
609928371,se,GCMT,2016-12-23,21:28:08.60,-6.7800,153.8600,19.0,TRUE,GCMT,16,2.132,4.8,16,-2.300,0.921,1.380,-0.144,-0.553,-0.708,139.00,38.00,-105.00,337.00,53.00,-78.00,16,1.815,7.00,59.00,-2.449,78.00,291.00,0.635,9.00,150.00
609928376,se,GCMT,2016-12-23,22:32:20.40,-6.7600,153.6600,18.1,TRUE,GCMT,16,2.273,4.8,16,-2.580,1.670,0.910,-0.176,-0.202,0.865,120.00,52.00,-75.00,277.00,40.00,-108.00,16,1.761,6.00,199.00,-2.786,77.00,83.00,1.029,12.00,291.00
609928379,se,GCMT,2016-12-24,00:27:08.30,-5.8000,153.6200,29.6,TRUE,GCMT,17,0.957,5.2,17,0.741,-0.505,-0.230,0.372,0.379,-0.451,135.00,64.00,99.00,296.00,27.00,73.00,17,0.951,70.00,62.00,-0.962,19.00,218.00,0.011,8.00,311.00
611831385,se,IPGP,2016-12-24,01:32:15.00,-5.1650,153.5980,40.0,,IPGP,,,6.0,,,,,,,,137.00,55.00,89.00,317.00,35.00,91.00,,,,,,,,,,
611831385,se,NEIC,2016-12-24,01:32:16.04,-5.2453,153.5754,35.0,,NEIC,17,7.040,6.0,17,5.984,-0.563,-5.422,1.881,3.144,-1.822,145.36,56.04,79.73,343.33,35.30,104.83,17,6.573,76.00,23.00,-7.422,10.00,243.00,0.849,9.00,151.00
611831385,se,NEIC,2016-12-24,01:32:19,-5.1700,153.4000,35.5,TRUE,NEIC,18,1.140,5.8,18,0.874,-0.432,-0.443,0.630,0.493,-0.309,124.00,64.00,79.00,327.00,28.00,111.00,18,1.136,69.00,12.00,-1.152,18.00,222.00,0.016,10.00,128.00
611831385,se,GCMT,2016-12-24,01:32:20.00,-5.3600,153.4300,39.1,TRUE,GCMT,18,0.956,5.9,18,0.810,-0.400,-0.410,0.327,0.472,-0.308,134.00,59.00,89.00,316.00,31.00,92.00,18,0.922,76.00,41.00,-0.989,14.00,225.00,0.067,1.00,135.00
610505450,se,ISC,2016-12-24,03:58:55.52,-5.1263,153.5071,41.5,,ISC,,,,,,,,,,,139.29,63.20,115.01,273.32,36.01,50.08,,,62.98,90.43,,14.66,211.30,,22.17,307.42
610505450,se,NEIC,2016-12-24,03:58:54.68,-5.1460,153.5166,30.0,,NEIC,17,4.940,5.8,17,4.015,-0.542,-3.474,1.542,2.596,-1.015,137.63,56.37,74.96,343.52,36.48,111.32,17,4.495,74.00,7.00,-5.287,10.00,238.00,0.792,12.00,146.00
610505450,se,IPGP,2016-12-24,03:58:55.00,-5.1270,153.5020,35.0,,IPGP,,,5.9,,,,,,,,132.00,56.00,90.00,312.00,34.00,90.00,,,,,,,,,,
610505450,se,GCMT,2016-12-24,03:58:57.70,-5.3600,153.3700,42.0,TRUE,GCMT,17,6.685,5.8,17,5.740,-3.710,-2.030,2.560,3.080,-1.820,126.00,59.00,89.00,308.00,31.00,92.00,17,6.525,76.00,33.00,-6.846,14.00,217.00,0.321,1.00,127.00
610505450,se,NEIC,2016-12-24,03:58:58,-5.1300,153.3800,40.5,TRUE,NEIC,17,7.280,5.8,17,5.666,-3.583,-2.083,3.552,3.427,-2.005,123.00,62.00,84.00,315.00,28.00,101.00,17,6.955,72.00,20.00,-7.570,17.00,217.00,0.615,5.00,126.00
609928844,se,GCMT,2016-12-24,22:03:24.30,-5.5700,153.3700,15.6,TRUE,GCMT,16,2.397,4.8,16,0.063,2.020,-2.090,-0.502,-0.723,-0.923,56.00,83.00,-158.00,323.00,68.00,-8.00,16,2.204,10.00,187.00,-2.590,21.00,281.00,0.379,67.00,73.00
610113846,se,GCMT,2016-12-27,16:07:21.10,-3.7600,152.0300,12.1,TRUE,GCMT,16,2.523,4.9,16,-0.432,2.110,-1.680,1.320,-0.372,-0.989,50.00,48.00,-174.00,316.00,86.00,-42.00,16,2.795,25.00,11.00,-2.252,32.00,264.00,-0.544,48.00,131.00
609939237,se,GCMT,2016-12-27,22:38:06.60,-5.9500,153.7300,14.5,TRUE,GCMT,16,5.135,5.1,16,4.140,1.000,-5.140,0.549,-1.940,-1.150,33.00,42.00,114.00,181.00,53.00,70.00,16,4.475,73.00,34.00,-5.794,6.00,286.00,1.318,16.00,194.00
609939250,se,ISC,2016-12-28,14:24:23.78,-5.1183,143.9999,99.5,,ISC,,,,,,,,,,,64.67,79.05,-12.67,157.11,77.56,-168.79,,,1.03,111.04,,16.65,20.73,,73.31,204.49
609939250,se,GCMT,2016-12-28,14:24:26.60,-5.0400,143.9600,118.8,TRUE,GCMT,17,1.016,5.3,17,-0.185,-0.653,0.830,-0.501,0.141,0.425,46.00,50.00,-12.00,144.00,81.00,-139.00,17,0.993,20.00,268.00,-1.039,34.00,13.00,0.046,48.00,154.00
609939259,se,GCMT,2016-12-29,17:33:19.00,-5.6900,152.9200,21.9,TRUE,GCMT,16,5.022,5.1,16,3.900,-3.740,-0.150,3.250,-0.009,-0.266,93.00,65.00,92.00,267.00,25.00,85.00,16,5.108,70.00,8.00,-4.937,20.00,181.00,-0.169,2.00,272.00
611831426,se,ISC,2016-12-29,22:30:19.96,-8.9493,118.6649,96.3,,ISC,,,,,,,,,,,32.07,75.54,109.37,157.45,24.01,37.86,,,55.34,326.43,,27.99,106.66,,18.74,207.05
611831426,se,ISC,2016-12-29,22:30:19.96,-8.9493,118.6649,96.3,,ISC,,,,,,,,,,,0.67,69.81,128.22,114.34,42.50,30.73,,,49.95,313.50,,16.10,63.58,,35.50,165.46
611831426,se,IPGP,2016-12-29,22:30:18.00,-9.0660,118.6090,81.0,,IPGP,,,6.3,,,,,,,,13.00,75.00,130.00,119.00,42.00,22.00,,,,,,,,,,
611831426,se,NEIC,2016-12-29,22:30:19.30,-9.0279,118.6639,79.0,,NEIC,18,2.520,6.3,18,0.886,0.455,-1.341,0.797,1.181,1.714,11.36,77.01,126.53,118.25,38.47,21.19,18,2.595,45.00,318.00,-2.443,23.00,74.00,-0.152,35.00,182.00
611831426,se,NEIC,2016-12-29,22:30:21,-9.0700,118.7100,110.5,TRUE,NEIC,18,3.050,6.1,18,0.959,0.983,-1.942,1.100,1.096,2.015,19.00,78.00,126.00,124.00,38.00,19.00,18,3.062,44.00,325.00,-3.037,25.00,82.00,-0.025,35.00,191.00
611831426,se,GCMT,2016-12-29,22:30:21.30,-9.1600,118.7400,98.4,TRUE,GCMT,18,3.119,6.3,18,0.925,1.300,-2.220,0.932,1.480,1.720,19.00,78.00,137.00,120.00,48.00,16.00,18,3.025,39.00,330.00,-3.212,19.00,76.00,0.192,45.00,186.00
609947024,se,GCMT,2016-12-30,19:48:44.90,-5.6200,152.9500,21.9,TRUE,GCMT,16,4.444,5.0,16,3.600,-3.260,-0.340,2.810,0.014,0.309,86.00,65.00,87.00,273.00,25.00,96.00,16,4.622,70.00,350.00,-4.266,20.00,179.00,-0.357,3.00,88.00
609947694,se,GCMT,2016-12-31,21:44:01.60,-6.2400,153.6900,22.1,TRUE,GCMT,16,2.641,4.9,16,2.790,-1.670,-1.120,0.612,0.627,-0.842,130.00,56.00,96.00,299.00,34.00,81.00,16,3.013,78.00,61.00,-2.270,11.00,216.00,-0.743,5.00,307.00
610236459,se,GCMT,2017-01-02,10:22:18.60,-9.6800,155.1000,23.7,TRUE,GCMT,16,6.455,5.1,16,-1.570,-0.951,2.520,2.370,5.630,1.810,81.00,88.00,23.00,350.00,67.00,178.00,16,7.578,17.00,308.00,-5.332,15.00,213.00,-2.247,67.00,84.00
609950090,se,ISC,2017-01-02,21:02:26.10,-8.8569,108.7584,56.9,,ISC,,,,,,,,,,,93.80,76.09,54.67,345.07,37.64,156.82,,,46.88,327.05,,22.95,210.16,,34.15,103.47
609950090,se,GCMT,2017-01-02,21:02:26.20,-9.2400,108.7400,32.4,TRUE,GCMT,17,1.266,5.3,17,0.889,-0.992,0.100,0.819,0.197,-0.118,99.00,65.00,89.00,281.00,25.00,93.00,17,1.197,70.00,6.00,-1.334,20.00,190.00,0.137,1.00,99.00
609950387,se,GCMT,2017-01-03,10:49:39.30,-8.3500,148.0400,76.3,TRUE,GCMT,16,3.358,5.0,16,2.450,-2.100,-0.340,-0.182,-2.550,0.675,31.00,53.00,56.00,259.00,49.00,126.00,16,2.786,63.00,239.00,-3.930,2.00,144.00,1.146,26.00,53.00
609977711,se,ISC,2017-01-04,10:37:48.82,-6.4478,130.0895,146.0,,ISC,,,,,,,,,,,31.07,64.32,51.78,272.24,44.92,142.14,,,53.82,253.25,,11.20,147.55,,33.88,49.91
610570499,se,ISC,2017-01-07,09:11:59.57,-9.3538,120.1371,83.2,,ISC,,,,,,,,,,,104.34,34.16,-79.79,272.06,56.45,-96.86,,,11.21,7.00,,77.39,159.32,,5.71,275.86
610570499,se,GCMT,2017-01-07,09:11:59.50,-9.3700,120.1900,97.0,TRUE,GCMT,16,7.527,5.2,16,-4.280,6.330,-2.060,3.970,4.080,1.790,75.00,28.00,-81.00,244.00,63.00,-95.00,16,9.374,18.00,338.00,-5.680,72.00,143.00,-3.705,4.00,246.00
610570499,se,NEIC,2017-01-07,09:12:04,-9.4600,120.2000,60.5,TRUE,NEIC,16,7.670,5.2,16,-5.190,3.524,1.666,4.921,2.968,2.167,43.00,24.00,-107.00,243.00,67.00,-82.00,16,7.845,22.00,327.00,-7.476,67.00,167.00,-0.369,7.00,60.00
611831504,se,ISC,2017-01-08,08:52:07.97,-6.1749,147.5229,68.7,,ISC,,,,,,,,,,,104.36,80.51,113.78,214.87,25.50,22.51,,,49.00,40.12,,31.44,174.83,,23.44,280.21
611831504,se,NEIC,2017-01-08,08:52:07.90,-6.2269,147.4769,61.0,,NEIC,17,7.410,5.9,17,3.501,-5.215,1.714,5.263,0.054,-2.449,112.18,73.38,108.72,242.34,24.83,42.93,17,6.916,58.00,47.00,-7.819,26.00,188.00,0.903,18.00,287.00
611831504,se,IPGP,2017-01-08,08:52:08.00,-6.2390,147.4790,64.0,,IPGP,,,5.9,,,,,,,,115.00,73.00,119.00,232.00,33.00,32.00,,,,,,,,,,
611831504,se,GCMT,2017-01-08,08:52:10.90,-6.4100,147.6500,65.4,TRUE,GCMT,18,1.015,5.9,18,0.538,-0.874,0.330,0.552,0.127,-0.390,121.00,70.00,117.00,245.00,33.00,39.00,18,0.921,56.00,67.00,-1.108,20.00,191.00,0.187,25.00,291.00
611831504,se,NEIC,2017-01-08,08:52:17.70,-6.3265,147.4751,50.5,TRUE,NEIC,17,9.780,5.9,17,6.607,-8.190,1.583,4.827,1.667,-3.693,118.36,65.57,109.61,257.63,30.95,53.55,17,9.318,64.00,61.00,-10.246,18.00,194.00,0.928,18.00,290.00
610051737,se,GCMT,2017-01-11,02:49:19.10,-6.3100,154.4400,43.2,TRUE,GCMT,16,4.884,5.1,16,2.700,0.589,-3.290,-0.134,2.410,-3.100,178.00,69.00,117.00,304.00,34.00,41.00,16,4.364,57.00,125.00,-5.404,19.00,249.00,1.039,25.00,348.00
610056574,se,ISC,2017-01-11,18:35:40.14,-5.8831,148.9259,124.5,,ISC,,,,,,,,,,,6.04,48.44,167.53,104.39,80.70,42.24,,,35.69,334.26,,20.78,228.44,,46.94,114.48
610056574,se,GCMT,2017-01-11,18:35:42.20,-5.9900,149.0200,119.9,TRUE,GCMT,16,6.935,5.2,16,2.330,-2.700,0.370,4.830,4.130,1.130,88.00,77.00,51.00,342.00,41.00,160.00,16,6.912,44.00,320.00,-6.957,22.00,206.00,0.045,38.00,98.00
610068628,se,ISC,2017-01-13,06:42:59.12,-6.2379,147.5645,77.0,,ISC,,,,,,,,,,,95.79,50.84,138.40,215.07,59.02,47.45,,,54.15,70.34,,4.74,333.75,,35.44,240.37
610097490,se,ISC,2017-01-16,15:06:42.09,-7.8089,130.0725,56.9,,ISC,,,,,,,,,,,8.11,54.97,154.02,113.74,68.98,37.95,,,41.27,335.86,,8.76,238.09,,47.40,138.44
610097490,se,GCMT,2017-01-16,15:06:44.70,-7.7900,130.1400,62.6,TRUE,GCMT,16,8.568,5.2,16,1.930,1.530,-3.460,2.410,7.530,1.490,7.00,72.00,163.00,102.00,74.00,18.00,16,8.235,24.00,324.00,-8.902,1.00,234.00,0.667,66.00,141.00
610105042,se,ISC,2017-01-21,20:03:56.54,-4.2484,152.8134,35.0,,ISC,,,,,,,,,,,200.80,72.51,123.03,315.60,36.91,30.02,,,51.07,148.63,,20.67,266.47,,31.33,9.74
610105042,se,ISC,2017-01-21,20:03:56.54,-4.2484,152.8134,35.0,,ISC,,,,,,,,,,,135.24,87.88,-0.14,225.24,89.86,-177.88,,,1.41,0.22,,1.60,90.26,,87.87,228.88
611831635,se,ISC,2017-01-22,04:30:24.61,-6.2273,155.0743,156.5,,ISC,,,,,,,,,,,115.67,73.26,115.07,237.29,29.84,35.37,,,54.79,56.98,,24.18,186.50,,23.94,288.00
611831635,se,MOS,2017-01-22,04:30:22.70,-6.1840,154.9950,155.0,,MOS,,,,,,,,,,,135.00,58.00,101.00,294.00,33.00,73.00,,,74.00,74.00,,13.00,217.00,,9.00,309.00
611831635,se,NEIC,2017-01-22,04:30:22.96,-6.2464,155.1718,135.0,,NEIC,20,7.650,7.9,20,7.877,-4.434,-3.444,0.717,3.226,-0.946,132.34,49.40,92.16,309.02,40.65,87.48,20,7.973,85.00,61.00,-7.291,4.00,221.00,-0.682,2.00,311.00
611831635,se,IPGP,2017-01-22,04:30:24.00,-6.2670,155.1190,149.0,,IPGP,,,7.9,,,,,,,,140.00,51.00,98.00,307.00,40.00,80.00,,,,,,,,,,
611831635,se,GCMT,2017-01-22,04:30:38.00,-6.0300,154.9400,149.6,TRUE,GCMT,21,0.862,7.9,21,0.842,-0.584,-0.250,0.087,0.386,-0.166,129.00,51.00,97.00,298.00,40.00,81.00,21,0.867,82.00,81.00,-0.856,6.00,214.00,-0.011,6.00,305.00
611831635,se,NEIC,2017-01-22,04:30:54.20,-6.0535,154.3923,145.3,TRUE,NEIC,20,9.390,7.9,20,9.459,-6.189,-3.270,0.588,4.131,-1.287,129.39,48.90,95.39,301.23,41.39,83.86,20,9.590,84.00,83.00,-9.192,4.00,216.00,-0.398,4.00,306.00
611831635,se,NEIC,2017-01-22,04:31:04.70,-6.2087,154.9289,140.5,TRUE,NEIC,20,8.980,7.9,20,9.014,-5.928,-3.086,0.730,3.784,-1.761,130.83,50.49,97.72,298.81,40.13,80.75,20,9.267,82.00,84.00,-8.695,5.00,215.00,-0.572,6.00,306.00
610114467,se,GCMT,2017-01-24,20:38:02.10,-6.2300,154.0500,38.5,TRUE,GCMT,16,3.941,5.0,16,2.170,-0.769,-1.410,0.727,2.420,-2.470,161.00,69.00,114.00,289.00,32.00,43.00,16,3.493,59.00,105.00,-4.390,20.00,233.00,0.888,23.00,332.00
610117024,se,GCMT,2017-01-25,13:49:03.20,-5.6800,133.5900,24.2,TRUE,GCMT,16,4.013,5.0,16,-3.640,0.637,3.000,0.216,1.270,1.770,30.00,33.00,-78.00,196.00,58.00,-97.00,16,3.942,13.00,292.00,-4.085,76.00,85.00,0.140,6.00,200.00
610145110,se,GCMT,2017-01-28,04:14:41.50,-5.7500,151.7800,27.7,TRUE,GCMT,17,1.455,5.4,17,1.030,-0.946,-0.080,0.895,-0.489,0.327,69.00,65.00,93.00,242.00,25.00,84.00,17,1.387,69.00,344.00,-1.522,20.00,157.00,0.130,3.00,248.00
610180920,se,GCMT,2017-01-28,09:24:59.20,-5.7400,151.7700,29.7,TRUE,GCMT,17,1.013,5.3,17,0.730,-0.817,0.080,0.594,-0.286,-0.022,86.00,64.00,103.00,239.00,29.00,66.00,17,0.947,69.00,22.00,-1.079,18.00,167.00,0.132,12.00,260.00
610180920,se,NEIC,2017-01-28,09:25:01.50,-5.6723,151.7545,30.5,TRUE,NEIC,16,8.430,5.3,16,6.831,-7.684,0.853,3.693,-2.251,-0.435,86.73,58.35,102.53,243.78,33.80,70.61,16,7.850,73.00,29.00,-9.014,13.00,168.00,1.163,11.00,260.00
610147560,se,GCMT,2017-01-28,23:12:05.70,-4.7100,153.3100,46.1,TRUE,GCMT,16,5.109,5.1,16,-0.529,-1.090,1.620,0.779,-4.850,-0.468,98.00,88.00,171.00,188.00,81.00,2.00,16,5.421,8.00,53.00,-4.798,5.00,143.00,-0.622,81.00,263.00
610147727,se,GCMT,2017-01-30,06:01:10.80,-5.7900,152.2800,50.8,TRUE,GCMT,16,7.022,5.2,16,-1.030,-3.580,4.610,1.290,-5.520,0.223,198.00,79.00,-7.00,289.00,83.00,-169.00,16,7.406,3.00,63.00,-6.638,13.00,154.00,-0.767,77.00,322.00
610159185,se,ISC,2017-01-31,15:55:56.79,-7.0373,125.4438,503.2,,ISC,,,,,,,,,,,71.63,72.46,-61.15,190.31,33.37,-146.78,,,22.17,140.01,,53.48,16.62,,27.40,242.20
